ticket_id,text,label,split
SMP_train_01615,我要猜字谜不笨有答案。,riddle,train
SMP_train_01616,我要猜一个字谜。,riddle,train
SMP_train_01617,给我讲一个谜语吧！,riddle,train
SMP_train_01618,给我搜索脑筋急转弯。,riddle,train
SMP_train_01619,来个脑筋急转弯儿。,riddle,train
SMP_train_01620,来个字谜吗？,riddle,train
SMP_train_01621,讲一个谜语，啊，你，哦。,riddle,train
SMP_train_01622,打个谜语吧！,riddle,train
SMP_train_01623,讲个谜语猜一下。,riddle,train
SMP_train_01624,脑筋急转弯，孙。,riddle,train
SMP_train_01625,啊脑筋急转弯啊,riddle,train
SMP_train_01626,来个灯谜吧！,riddle,train
SMP_train_01627,不是我是说我给你猜个谜语吧！,riddle,train
SMP_train_01628,讲个脑筋急转弯，我，我格，你是谁？,riddle,train
SMP_train_01629,来一个灯谜，你。,riddle,train
SMP_train_01630,爆笑谜语,riddle,train
SMP_train_01631,你给我说几个谜语。,riddle,train
SMP_train_01632,搞笑谜语。,riddle,train
SMP_train_01633,明天早晨8:10的闹钟。,schedule,train
SMP_train_01634,明早8:10闹钟。,schedule,train
SMP_train_01635,给我定个8:10的闹钟。,schedule,train
SMP_train_01636,查看最近的日程,schedule,train
SMP_train_01637,十分钟后叫我起床。,schedule,train
SMP_train_01638,设置定时关机。,schedule,train
SMP_train_01639,每天8:10起床。,schedule,train
SMP_train_01640,提醒我明天约了老同学的小聚一下。,schedule,train
SMP_train_01641,取消明天的闹钟,schedule,train
SMP_train_01642,明天8:10叫我啊!,schedule,train
SMP_train_01643,设置提醒。,schedule,train
SMP_train_01644,提醒我明天约老同学。,schedule,train
SMP_train_01645,明早8:10叫醒我。,schedule,train
SMP_train_01646,清空提醒,schedule,train
SMP_train_01647,明天上午8:10叫我起床。,schedule,train
SMP_train_01648,设定闹钟。,schedule,train
SMP_train_01649,提醒我明天约了。,schedule,train
SMP_train_01650,晚上8:10叫我起床。,schedule,train
SMP_train_01651,听到没有，提醒我晚上有约会记得穿正装,schedule,train
SMP_train_01652,本周还有什么待办事项,schedule,train
SMP_train_01653,把在1607的会议修改到1608,schedule,train
SMP_train_01654,帮我设定8:10的闹钟。,schedule,train
SMP_train_01655,帮我调明天8:10的闹钟。,schedule,train
SMP_train_01656,什么时候和张三去步行街,schedule,train
SMP_train_01657,8:10提醒我吃药。,schedule,train
SMP_train_01658,提醒我8:10起床。,schedule,train
SMP_train_01659,给我定一个8:10的闹钟。,schedule,train
SMP_train_01660,帮我调明天早上8:10的闹钟。,schedule,train
SMP_train_01661,另一个8:10的闹钟。,schedule,train
SMP_train_01662,查询大力传媒的股票,stock,train
SMP_train_01663,平安保险的股票价格,stock,train
SMP_train_01664,永辉超市股份的价格,stock,train
SMP_train_01665,看一下中式传媒股票的涨跌幅,stock,train
SMP_train_01666,科大讯飞昨日成交价,stock,train
SMP_train_01667,查询一下讯飞科大今天的股票,stock,train
SMP_train_01668,中国银行是跌了还是涨了,stock,train
SMP_train_01669,五零零零零五的市值高不高,stock,train
SMP_train_01670,南钢,stock,train
SMP_train_01671,腾讯公司的股票,stock,train
SMP_train_01672,我要查股票,stock,train
SMP_train_01673,五八零零二二的市盈率是多少,stock,train
SMP_train_01674,查询三一重工股票,stock,train
SMP_train_01675,中国石化的股票是涨还是跌,stock,train
SMP_train_01676,上海能源这支股票怎么样,stock,train
SMP_train_01677,所以查学西宁特钢的股票,stock,train
SMP_train_01678,江苏阳光的股票怎么样了,stock,train
SMP_train_01679,居然股份股票怎么样,stock,train
SMP_train_01680,搜索中国移动股票,stock,train
SMP_train_01681,查询东吴证券的股票,stock,train
SMP_train_01682,陈娴TCL股票是涨还是跌了,stock,train
SMP_train_01683,查询海螺水泥的股票,stock,train
SMP_train_01684,章源钨业,stock,train
SMP_train_01685,中国银行股票怎么样,stock,train
SMP_train_01686,中国太保股票,stock,train
SMP_train_01687,查询洛阳钼业的股票,stock,train
SMP_train_01688,查询科大讯飞的股价,stock,train
SMP_train_01689,我想知道科大讯飞的市值,stock,train
SMP_train_01690,查下李宁公司的股票,stock,train
SMP_train_01691,伊利股份,stock,train
SMP_train_01692,腾讯股票昨日收盘价,stock,train
SMP_train_01693,上海宝钢股票,stock,train
SMP_train_01694,中国工商银行的股票,stock,train
SMP_train_01695,六零零零三六昨天的涨跌幅情况,stock,train
SMP_train_01696,蓝鹰股票,stock,train
SMP_train_01697,伊利股份股票,stock,train
SMP_train_01698,我想看一下科大讯飞的股票,stock,train
SMP_train_01699,通宝能源股票,stock,train
SMP_train_01700,查寻上海能源的股票,stock,train
SMP_train_01701,宏达高科的股票跌了没有,stock,train
SMP_train_01702,查一查同方股份的股票,stock,train
SMP_train_01703,搜索蒙牛的股市行情,stock,train
SMP_train_01704,招商银行港股的股价,stock,train
SMP_train_01705,青岛海信股票,stock,train
SMP_train_01706,我想看看股票零零二幺幺八紫鑫药业股吧,stock,train
SMP_train_01707,百大,stock,train
SMP_train_01708,富瑞特装股票,stock,train
SMP_train_01709,查询濮耐股份的股票,stock,train
SMP_train_01710,包钢稀土股票价格,stock,train
SMP_train_01711,零零二三零六的股票,stock,train
SMP_train_01712,查询一汽轿车股票,stock,train
SMP_train_01713,查下银星能源股票,stock,train
SMP_train_01714,中信证券股票,stock,train
SMP_train_01715,搜索泰亚股份股票,stock,train
SMP_train_01716,搜索中国移动的股市行情,stock,train
SMP_train_01717,讯飞科技股票价格,stock,train
SMP_train_01718,永高股份的股票,stock,train
SMP_train_01719,查一下零零零八六八的股票行情,stock,train
SMP_train_01720,中水渔业的股票,stock,train
SMP_train_01721,煤炭板块股票查询,stock,train
SMP_train_01722,安徽合力股票,stock,train
SMP_train_01723,天利,stock,train
SMP_train_01724,代码000800的股票涨幅是多少,stock,train
SMP_train_01725,截止目前银鸽投资股份的市值是多少,stock,train
SMP_train_01726,股票零零零零零二,stock,train
SMP_train_01727,科大讯飞今天的股票,stock,train
SMP_train_01728,人福医药股票,stock,train
SMP_train_01729,杰瑞股份股价,stock,train
SMP_train_01730,美菱电器的昨日收盘价是多少,stock,train
SMP_train_01731,查寻科大讯飞的股,stock,train
SMP_train_01732,查寻天龙集团的股票,stock,train
SMP_train_01733,拨打张月华的电话,telephone,train
SMP_train_01734,打给曾玮文,telephone,train
SMP_train_01735,给小鱼打电话,telephone,train
SMP_train_01736,呼叫鹏鹏,telephone,train
SMP_train_01737,我想打电话给李四,telephone,train
SMP_train_01738,给幺零零幺零打电话,telephone,train
SMP_train_01739,打电话,telephone,train
SMP_train_01740,打电话给之山,telephone,train
SMP_train_01741,打打给胡磊,telephone,train
SMP_train_01742,呼叫广岁,telephone,train
SMP_train_01743,打电话给大哥,telephone,train
SMP_train_01744,打电话给艾背,telephone,train
SMP_train_01745,打电话给王安娜,telephone,train
SMP_train_01746,打电话给小女儿,telephone,train
SMP_train_01747,打电话给my god,telephone,train
SMP_train_01748,拨打电话给庄开森,telephone,train
SMP_train_01749,打电话零九一零二五六五三五四,telephone,train
SMP_train_01750,帮我打电话给港铁轮,telephone,train
SMP_train_01751,打电话给摩托老师,telephone,train
SMP_train_01752,打电话给奥巴马,telephone,train
SMP_train_01753,拨打电话办公吴菲,telephone,train
SMP_train_01754,拨打幺零零八六一一,telephone,train
SMP_train_01755,幺三八五幺二九二四幺四,telephone,train
SMP_train_01756,打一下公司张总的电话,telephone,train
SMP_train_01757,呼叫徐媛,telephone,train
SMP_train_01758,拨号曹兴发,telephone,train
SMP_train_01759,打电话给魏文强,telephone,train
SMP_train_01760,打电话给郑艺红,telephone,train
SMP_train_01761,给高兴打电话,telephone,train
SMP_train_01762,打电话陈雪莉,telephone,train
SMP_train_01763,打电话给陈雷,telephone,train
SMP_train_01764,四八七三一六六,telephone,train
SMP_train_01765,给张张打电话,telephone,train
SMP_train_01766,打给亲爱的楼,telephone,train
SMP_train_01767,给吴方婷打电话,telephone,train
SMP_train_01768,打电话给美华,telephone,train
SMP_train_01769,打电话给幺三二三五六二零二五五,telephone,train
SMP_train_01770,给万结打电话,telephone,train
SMP_train_01771,幺三零二三八四七三四二,telephone,train
SMP_train_01772,打电话给潘立长,telephone,train
SMP_train_01773,给王涛打电话,telephone,train
SMP_train_01774,打电话给阿敏,telephone,train
SMP_train_01775,给金华打电话,telephone,train
SMP_train_01776,给我接听电话,telephone,train
SMP_train_01777,拨打陈艾电话,telephone,train
SMP_train_01778,打电话给丹丹移动,telephone,train
SMP_train_01779,打电话给李新颖,telephone,train
SMP_train_01780,呼叫a 二小姐,telephone,train
SMP_train_01781,打电话给胖头,telephone,train
SMP_train_01782,听电话,telephone,train
SMP_train_01783,幺三五八四四七零五零二,telephone,train
SMP_train_01784,打石宝电话,telephone,train
SMP_train_01785,给木九超打电话,telephone,train
SMP_train_01786,打电话给王宇婕,telephone,train
SMP_train_01787,打电话给幺三八八九六七五八六七,telephone,train
SMP_train_01788,呼叫零二二二九一一四八六,telephone,train
SMP_train_01789,打电话给张志国,telephone,train
SMP_train_01790,打电话到飞云,telephone,train
SMP_train_01791,打电话给大培,telephone,train
SMP_train_01792,你给朴叔打电话,telephone,train
SMP_train_01793,拨打幺三九七七零九八七七六,telephone,train
SMP_train_01794,打电话给三路店,telephone,train
SMP_train_01795,打电话给卢静,telephone,train
SMP_train_01796,有上海到昆山的火车吗,train,train
SMP_train_01797,从合肥到北京的列车,train,train
SMP_train_01798,查一下杭州到鹰潭的火车票,train,train
SMP_train_01799,查一下到洛阳的高铁,train,train
SMP_train_01800,从长沙到北京的列车,train,train
SMP_train_01801,潍坊到济南的火车票,train,train
SMP_train_01802,查询柳州到昆明的列车,train,train
SMP_train_01803,列车深圳到广州,train,train
SMP_train_01804,贵溪至泉州的火车票,train,train
SMP_train_01805,贵阳至长沙的火车票,train,train
SMP_train_01806,上饶到南昌的火车票,train,train
SMP_train_01807,合肥到芜湖的火车票,train,train
SMP_train_01808,厦门到福建建阳的火车是几点呢,train,train
SMP_train_01809,潜山到福州的火车,train,train
SMP_train_01810,查寻来宾到柳州的火车,train,train
SMP_train_01811,深圳至合肥的火车票,train,train
SMP_train_01812,查一下潍坊到威海的火车票,train,train
SMP_train_01813,广州到南宁的火车,train,train
SMP_train_01814,湖北荆州到黄石的火车,train,train
SMP_train_01815,后天上海到烟台的火车,train,train
SMP_train_01816,明天到郑州的火车,train,train
SMP_train_01817,查一下南昌到南京的火车,train,train
SMP_train_01818,从合肥去西安的火车,train,train
SMP_train_01819,帮我查一下临海到上海的火车,train,train
SMP_train_01820,请查询丰城到南昌的火车列车列车时刻表,train,train
SMP_train_01821,明天广州到北京的火车,train,train
SMP_train_01822,帮我网上订车票,train,train
SMP_train_01823,去广州的火车票,train,train
SMP_train_01824,安阳到郑州的火车,train,train
SMP_train_01825,帮我查询一下温州到上海的火车,train,train
SMP_train_01826,杭州南站到龙游的火车有哪几班,train,train
SMP_train_01827,北京到镇江的火车,train,train
SMP_train_01828,查一下那个南京到昆明的火车,train,train
SMP_train_01829,查一下苏州到洛阳的火车票,train,train
SMP_train_01830,南京到厦门的火车票,train,train
SMP_train_01831,明天到合肥的火车,train,train
SMP_train_01832,查询安阳到郑州的动车,train,train
SMP_train_01833,查看滁州到南京的火车票,train,train
SMP_train_01834,明天有火车到襄阳吗,train,train
SMP_train_01835,枣庄到淄博的火车票,train,train
SMP_train_01836,明天南京到徐州的火车,train,train
SMP_train_01837,温州到瑞昌的火车,train,train
SMP_train_01838,查一下济南到潍坊昌乐的火车,train,train
SMP_train_01839,厦门到赣州的火车票,train,train
SMP_train_01840,查查一下连江到湛江的火车票,train,train
SMP_train_01841,洛阳至西安的火车,train,train
SMP_train_01842,到北京的火车班次,train,train
SMP_train_01843,查下温州到杭州的火车票,train,train
SMP_train_01844,帮我在百度里搜一下东莞到北京的火车,train,train
SMP_train_01845,帮我查一下赣州到南昌的火车票,train,train
SMP_train_01846,查一下合肥到淮南明天的火车,train,train
SMP_train_01847,宿州到北京的火车有哪些,train,train
SMP_train_01848,帮我查一下广州到深圳的火车,train,train
SMP_train_01849,到无锡到北京的火车有几趟了,train,train
SMP_train_01850,查一下兰州到成都的火车票,train,train
SMP_train_01851,广州去昆明的火车,train,train
SMP_train_01852,明天去蚌埠的车票,train,train
SMP_train_01853,去枣庄的火车,train,train
SMP_train_01854,查询宜春到南昌的火车列车时刻表,train,train
SMP_train_01855,四月六号南宁到上海的火车,train,train
SMP_train_01856,深圳到开封的火车,train,train
SMP_train_01857,帮我查一下洛阳到赣州的火车,train,train
SMP_train_01858,明天去滁州的火车,train,train
SMP_train_01859,查一下上海到苏州的火车票,train,train
SMP_train_01860,明天有没有洛阳到西安的高铁,train,train
SMP_train_01861,查询泉州到上海的动车票,train,train
SMP_train_01862,帮我查一下苏州到上海的火车,train,train
SMP_train_01863,广州到孝感的火车,train,train
SMP_train_01864,查询昆明到合肥的火车,train,train
SMP_train_01865,帮我查一下赣州到杭州的火车票,train,train
SMP_train_01866,很高兴认识你英语怎么说啊,translation,train
SMP_train_01867,中国制用英文怎么说,translation,train
SMP_train_01868,翻译李淼,translation,train
SMP_train_01869,你叫什么名字翻译一下,translation,train
SMP_train_01870,香蕉的英语怎么说,translation,train
SMP_train_01871,我们做爱吧用英文怎么说,translation,train
SMP_train_01872,今天是个好日子的英文怎么讲,translation,train
SMP_train_01873,五用英语怎么说,translation,train
SMP_train_01874,智能手机英语怎么说,translation,train
SMP_train_01875,福尔摩探案急翻译成英文,translation,train
SMP_train_01876,橙子的英文怎么说,translation,train
SMP_train_01877,书包用英语怎么说,translation,train
SMP_train_01878,你怎么了英文怎么讲,translation,train
SMP_train_01879,翻译爸爸,translation,train
SMP_train_01880,帮我翻译一下我饿了,translation,train
SMP_train_01881,翻译共产党员,translation,train
SMP_train_01882,我去飞机场英语怎么说,translation,train
SMP_train_01883,我不知道的英文怎么说,translation,train
SMP_train_01884,我正在睡觉用英语怎么说,translation,train
SMP_train_01885,你去哪用英文怎么说,translation,train
SMP_train_01886,晚安的英语,translation,train
SMP_train_01887,翻译慷慨激昂,translation,train
SMP_train_01888,我来自美国是一个地地道道的美国人用英语怎么说,translation,train
SMP_train_01889,请翻译苹果,translation,train
SMP_train_01890,一加一用英语怎么说,translation,train
SMP_train_01891,我今天帮爷爷洗衣服的英文怎么说,translation,train
SMP_train_01892,中国共产主义的英文怎么说,translation,train
SMP_train_01893,茶用英语怎么说呀,translation,train
SMP_train_01894,出租车的英文怎么说,translation,train
SMP_train_01895,翻译牛,translation,train
SMP_train_01896,阴精英语怎么说,translation,train
SMP_train_01897,庞军军英语怎么说,translation,train
SMP_train_01898,早点死英文怎么翻译,translation,train
SMP_train_01899,我今天去北京了英语怎么说,translation,train
SMP_train_01900,时间的英文怎么讲,translation,train
SMP_train_01901,翻译一下明天我跳河自杀,translation,train
SMP_train_01902,晚上好用英语怎么说,translation,train
SMP_train_01903,香蕉用英语怎么讲,translation,train
SMP_train_01904,腿英文怎么说,translation,train
SMP_train_01905,我饿用英文怎么说,translation,train
SMP_train_01906,安哥拉的英文是什么,translation,train
SMP_train_01907,你去玩手机了吧用英语怎么说,translation,train
SMP_train_01908,我喜欢亚楠用英语怎么说,translation,train
SMP_train_01909,我要和妹妹睡觉英语怎么说,translation,train
SMP_train_01910,一千五英语怎么说,translation,train
SMP_train_01911,你好丑用英文怎么说,translation,train
SMP_train_01912,去你的用英文怎么说,translation,train
SMP_train_01913,当前不再呼叫英语怎么说,translation,train
SMP_train_01914,小说英语怎么说,translation,train
SMP_train_01915,大家今天心情如何用英语怎么说,translation,train
SMP_train_01916,你今天去了哪里用英文怎么讲,translation,train
SMP_train_01917,西红柿用英语怎么说,translation,train
SMP_train_01918,我想打你英语怎么说,translation,train
SMP_train_01919,桔子英文怎么说,translation,train
SMP_train_01920,睡觉用英文怎么说,translation,train
SMP_train_01921,我不在家英语怎么说,translation,train
SMP_train_01922,你叫什么名字英文怎么说,translation,train
SMP_train_01923,帮我翻译一下番茄,translation,train
SMP_train_01924,我不明白用英文怎么讲,translation,train
SMP_train_01925,我不吃英文怎么讲,translation,train
SMP_train_01926,很高兴见到你英文怎么讲,translation,train
SMP_train_01927,北京财经,tvchannel,train
SMP_train_01928,中央十一台,tvchannel,train
SMP_train_01929,我想看高尔夫网球频道,tvchannel,train
SMP_train_01930,打开珠江台,tvchannel,train
SMP_train_01931,宁波一台,tvchannel,train
SMP_train_01932,先锋乒羽,tvchannel,train
SMP_train_01933,高清江苏,tvchannel,train
SMP_train_01934,CCTV四套,tvchannel,train
SMP_train_01935,东方台,tvchannel,train
SMP_train_01936,CCTV8高清电视剧,tvchannel,train
SMP_train_01937,电视台列表,tvchannel,train
SMP_train_01938,甘肃台,tvchannel,train
SMP_train_01939,中央电视台电影频道,tvchannel,train
SMP_train_01940,高清央视综合频道,tvchannel,train
SMP_train_01941,高清央视综艺,tvchannel,train
SMP_train_01942,BTVKAKU少儿,tvchannel,train
SMP_train_01943,打开江苏卫视,tvchannel,train
SMP_train_01944,天津电视台的国际频道，拜托了哈,tvchannel,train
SMP_train_01945,切换到a t v,tvchannel,train
SMP_train_01946,帮我调转到风云音乐频道,tvchannel,train
SMP_train_01947,找湖南卫视,tvchannel,train
SMP_train_01948,老故事,tvchannel,train
SMP_train_01949,央视1高清,tvchannel,train
SMP_train_01950,高淳转播2,tvchannel,train
SMP_train_01951,我要看c c t v一,tvchannel,train
SMP_train_01952,央视综合高清,tvchannel,train
SMP_train_01953,我要看下中央六套,tvchannel,train
SMP_train_01954,CCTV7军事农业,tvchannel,train
SMP_train_01955,远教四台,tvchannel,train
SMP_train_01956,安徽综艺,tvchannel,train
SMP_train_01957,我看呀中央五台,tvchannel,train
SMP_train_01958,游戏竞技频道,tvchannel,train
SMP_train_01959,帮我打开c c t v五,tvchannel,train
SMP_train_01960,我要看湖南台,tvchannel,train
SMP_train_01961,女性时尚,tvchannel,train
SMP_train_01962,CCTV6电影高清,tvchannel,train
SMP_train_01963,江苏教育台,tvchannel,train
SMP_train_01964,高尔夫网球,tvchannel,train
SMP_train_01965,北京财经台,tvchannel,train
SMP_train_01966,中央台五套,tvchannel,train
SMP_train_01967,西藏卫视,tvchannel,train
SMP_train_01968,哦我想看中央一台,tvchannel,train
SMP_train_01969,打开浦口新闻综合频道,tvchannel,train
SMP_train_01970,浙江电视台,tvchannel,train
SMP_train_01971,听江苏交通广播网,tvchannel,train
SMP_train_01972,帮我调到安徽卫视,tvchannel,train
SMP_train_01973,CCTV记录,tvchannel,train
SMP_train_01974,江苏影视,tvchannel,train
SMP_train_01975,CCTV少儿,tvchannel,train
SMP_train_01976,湖北电视台高清,tvchannel,train
SMP_train_01977,央3,tvchannel,train
SMP_train_01978,中央八,tvchannel,train
SMP_train_01979,帮我切换到湖南卫视,tvchannel,train
SMP_train_01980,陕西二套,tvchannel,train
SMP_train_01981,我想看c c t v 一频道,tvchannel,train
SMP_train_01982,我要看中央五台,tvchannel,train
SMP_train_01983,江苏影视台,tvchannel,train
SMP_train_01984,AXN,tvchannel,train
SMP_train_01985,就是很想看一下大众影院,tvchannel,train
SMP_train_01986,高清深圳台,tvchannel,train
SMP_train_01987,海南旅游卫视,tvchannel,train
SMP_train_01988,调到新疆综艺,tvchannel,train
SMP_train_01989,吉林电视台,tvchannel,train
SMP_train_01990,央视精品节目,tvchannel,train
SMP_train_01991,c c t v法语频道,tvchannel,train
SMP_train_01992,在线观看中央七套,tvchannel,train
SMP_train_01993,中国教育电视台三台,tvchannel,train
SMP_train_01994,换江苏卫视,tvchannel,train
SMP_train_01995,福建电视台,tvchannel,train
SMP_train_01996,电子竞技场,tvchannel,train
SMP_train_01997,浙江台,tvchannel,train
SMP_train_01998,金瓶梅,video,train
SMP_train_01999,帮我找一找龙门飞甲,video,train
SMP_train_02000,看中国好声音,video,train
SMP_train_02001,智慧树,video,train
SMP_train_02002,开心大冒险,video,train
SMP_train_02003,亲爱的孟凯韬,video,train
SMP_train_02004,看空霸,video,train
SMP_train_02005,汉武大帝,video,train
SMP_train_02006,魔幻剧,video,train
SMP_train_02007,蓝精灵电影,video,train
SMP_train_02008,情债,video,train
SMP_train_02009,苍狼,video,train
SMP_train_02010,我要当八路军,video,train
SMP_train_02011,大头儿子小头爸爸,video,train
SMP_train_02012,最美的时光,video,train
SMP_train_02013,五号特工组,video,train
SMP_train_02014,13年孙红雷演的片子,video,train
SMP_train_02015,爱在何方第三期,video,train
SMP_train_02016,那么最近有什么好电影呢？,video,train
SMP_train_02017,来点张艺谋出演的节目,video,train
SMP_train_02018,我想看搞定岳父大人电影,video,train
SMP_train_02019,电影中国合伙人,video,train
SMP_train_02020,花开半夏,video,train
SMP_train_02021,查找电影,video,train
SMP_train_02022,动画片,video,train
SMP_train_02023,知青,video,train
SMP_train_02024,给我找最新的盗梦空间,video,train
SMP_train_02025,死亡复生,video,train
SMP_train_02026,好无聊哇有什么好看的电影,video,train
SMP_train_02027,女人的颜色六十九集,video,train
SMP_train_02028,歧路兄弟,video,train
SMP_train_02029,想唱就唱,video,train
SMP_train_02030,查找桑拿,video,train
SMP_train_02031,搜索最近的，科幻电影。,video,train
SMP_train_02032,忍者之路,video,train
SMP_train_02033,爱在旅途,video,train
SMP_train_02034,想看韩剧,video,train
SMP_train_02035,狄仁杰之通天帝国视频,video,train
SMP_train_02036,打开节目搜索,video,train
SMP_train_02037,请帮我放一下剩女保镖,video,train
SMP_train_02038,美国恐怖电影,video,train
SMP_train_02039,来一个选秀节目,video,train
SMP_train_02040,杨幂演的恐怖片,video,train
SMP_train_02041,帮我打开步步惊心,video,train
SMP_train_02042,最近有什么好看的电视连续剧武打的。,video,train
SMP_train_02043,我想看大武当电影,video,train
SMP_train_02044,小兵张嘎电影儿,video,train
SMP_train_02045,打开新闻,video,train
SMP_train_02046,要看名侦探柯南,video,train
SMP_train_02047,播七龙珠,video,train
SMP_train_02048,满秋,video,train
SMP_train_02049,请帮我查找一下奥特曼大电影,video,train
SMP_train_02050,动画片巴啦啦小魔仙,video,train
SMP_train_02051,好看足球比赛,video,train
SMP_train_02052,查最近的电影。,video,train
SMP_train_02053,北疆战士,video,train
SMP_train_02054,女子特警队之火凤凰,video,train
SMP_train_02055,当婆婆遇上妈,video,train
SMP_train_02056,爱情公约,video,train
SMP_train_02057,高清动作电影,video,train
SMP_train_02058,我想看周星驰的喜剧电影喜剧之王,video,train
SMP_train_02059,乌鸦二电视没,video,train
SMP_train_02060,斯皮尔伯格导演的电影,video,train
SMP_train_02061,魔幻手机,video,train
SMP_train_02062,幻影忍者,video,train
SMP_train_02063,古惑仔,video,train
SMP_train_02064,电影私人定制,video,train
SMP_train_02065,看东方,video,train
SMP_train_02066,看乡村爱情,video,train
SMP_train_02067,香港杜琪峰导演的喜剧孤男寡女,video,train
SMP_train_02068,劲爆在车,video,train
SMP_train_02069,我想要看很火的电影,video,train
SMP_train_02070,90年代林心如演的电视剧,video,train
SMP_train_02071,妖精的尾巴,video,train
SMP_train_02072,风车第十五集,video,train
SMP_train_02073,杨三姐告状,video,train
SMP_train_02074,情景剧电视剧,video,train
SMP_train_02075,搜索国外大片,video,train
SMP_train_02076,赛罗奥特曼,video,train
SMP_train_02077,我想看变形金刚三,video,train
SMP_train_02078,看看最近有什么电影？,video,train
SMP_train_02079,查一下最近有什么电影？,video,train
SMP_train_02080,看上周五的爸爸我去哪儿,video,train
SMP_train_02081,我的爱金枝玉叶,video,train
SMP_train_02082,有什么新电影,video,train
SMP_train_02083,妈妈的花样年华,video,train
SMP_train_02084,我要看李连杰的电影,video,train
SMP_train_02085,狸猫换太子,video,train
SMP_train_02086,有没有张艺谋导演的热门电影,video,train
SMP_train_02087,刘诗诗主演过的电影,video,train
SMP_train_02088,老版红楼梦,video,train
SMP_train_02089,一个鬼子都不留,video,train
SMP_train_02090,我想看爱情闯进门,video,train
SMP_train_02091,最近有什么好看得,video,train
SMP_train_02092,命运派对,video,train
SMP_train_02093,胜者即是正义,video,train
SMP_train_02094,文娱播报,video,train
SMP_train_02095,找一下詹姆斯卡梅隆拍的电影,video,train
SMP_train_02096,我想看喜羊羊,video,train
SMP_train_02097,查看电视录像,video,train
SMP_train_02098,搜索电影晚秋,video,train
SMP_train_02099,江山,video,train
SMP_train_02100,独立纵队电视剧,video,train
SMP_train_02101,胜女的代价电视剧,video,train
SMP_train_02102,查询神鬼认证,video,train
SMP_train_02103,李瑞英主持的最新的新闻节目,video,train
SMP_train_02104,看看郑晓龙导演的甄嬛传,video,train
SMP_train_02105,换到米老鼠,video,train
SMP_train_02106,半夜不要照镜子,video,train
SMP_train_02107,铁甲钢拳,video,train
SMP_train_02108,读心专家,video,train
SMP_train_02109,电视剧火凤凰,video,train
SMP_train_02110,有你才幸福,video,train
SMP_train_02111,推理动漫,video,train
SMP_train_02112,我想看珍珠港,video,train
SMP_train_02113,2013年的警匪电视剧,video,train
SMP_train_02114,我想看董浩配音的动漫,video,train
SMP_train_02115,最近的科幻大片儿，有什么？,video,train
SMP_train_02116,播放特种兵之利刃出鞘,video,train
SMP_train_02117,我想看变形金刚哦,video,train
SMP_train_02118,播放神话,video,train
SMP_train_02119,地心历险记二,video,train
SMP_train_02120,搜索下绿巨人,video,train
SMP_train_02121,美国热门的恐怖电影,video,train
SMP_train_02122,青春期撞上更年期二,video,train
SMP_train_02123,正者无敌,video,train
SMP_train_02124,武间道,video,train
SMP_train_02125,欧阳震华的罪案电视剧,video,train
SMP_train_02126,看动物卡通,video,train
SMP_train_02127,13年的电影,video,train
SMP_train_02128,康熙大帝,video,train
SMP_train_02129,2013年陈可辛导演的好看的电影,video,train
SMP_train_02130,刑侦电视剧,video,train
SMP_train_02131,薛平贵与王宝钏,video,train
SMP_train_02132,钢铁侠三,video,train
SMP_train_02133,福尔摩斯,video,train
SMP_train_02134,英雄本色电影,video,train
SMP_train_02135,太阳第九集,video,train
SMP_train_02136,搞笑的鬼片,video,train
SMP_train_02137,生活大爆炸,video,train
SMP_train_02138,宫崎骏动画电影,video,train
SMP_train_02139,我想看斯皮尔伯格导演的电影,video,train
SMP_train_02140,我想看电影超人,video,train
SMP_train_02141,新扎师妹,video,train
SMP_train_02142,猫眼三姐妹,video,train
SMP_train_02143,我是说我要看一起又看流星雨,video,train
SMP_train_02144,贺岁片,video,train
SMP_train_02145,搜索逃学威龙第二部,video,train
SMP_train_02146,天机富春山居图,video,train
SMP_train_02147,我是特种兵二,video,train
SMP_train_02148,我想看张艺谋导演的电影,video,train
SMP_train_02149,中国合伙人,video,train
SMP_train_02150,智取威虎山,video,train
SMP_train_02151,下半年的电视剧,video,train
SMP_train_02152,喜羊羊与灰太,video,train
SMP_train_02153,韩国电视连续剧老大,video,train
SMP_train_02154,甄嬛传高清,video,train
SMP_train_02155,陈真,video,train
SMP_train_02156,影视流星花园,video,train
SMP_train_02157,热血动漫,video,train
SMP_train_02158,x战警第一部,video,train
SMP_train_02159,中国新声代,video,train
SMP_train_02160,你好我想看电影,video,train
SMP_train_02161,捍卫者,video,train
SMP_train_02162,我的幸福,video,train
SMP_train_02163,查找90年代好评的武侠电影,video,train
SMP_train_02164,看千金归来第五集,video,train
SMP_train_02165,美好的时代,video,train
SMP_train_02166,最近有什么科幻电影？,video,train
SMP_train_02167,铁甲威虫,video,train
SMP_train_02168,请播放一下举起手来,video,train
SMP_train_02169,最近有什么影片？,video,train
SMP_train_02170,播放法制进行时,video,train
SMP_train_02171,刘三姐,video,train
SMP_train_02172,搜王菲演唱会,video,train
SMP_train_02173,心术电影,video,train
SMP_train_02174,海棉宝宝,video,train
SMP_train_02175,请打开电影,video,train
SMP_train_02176,最近有什么好看电影了？,video,train
SMP_train_02177,最近有什么好电影吗？,video,train
SMP_train_02178,看电影啊,video,train
SMP_train_02179,中国最强音,video,train
SMP_train_02180,打开汕头的天气预报,weather,train
